member_path,official_sku,sha256,duplicate_group,split
FOR AIIC SUBMISSION/Inventory_Photos/Laboratory_Science_Supplies/L003_beakers 250ml/L003_BEAKERS 250ML_L003_03.JPG,L003,ad762dc8ac31ef19d6db578a852441a9c3c511b87556eef1a6c1cf6ea7ef64c9,unique-1254,train
FOR AIIC SUBMISSION/Inventory_Photos/Laboratory_Science_Supplies/L006_conical flask 5000ml/L006_CONICAL FLASK 5000ML_L006_10.JPG,L006,39628fc4f9349842526f5bde35c991af3e802454f0a6b5df0f147e6c668b3878,unique-1255,validation
FOR AIIC SUBMISSION/Inventory_Photos/Laboratory_Science_Supplies/L003_beakers 250ml/L003_BEAKERS 250ML_L003_21.JPG,L003,08ab5473c3c3b6f67a368dbcd2380f7176fb7ec7571c0f2a553d0982a2cf32d2,unique-1256,train
FOR AIIC SUBMISSION/Inventory_Photos/Laboratory_Science_Supplies/L003_beakers 250ml/L003_BEAKERS 250ML_L003_06.JPG,L003,5ed11e747062ef21653b45f1b3e76677af0136310b839f5a20656a1c1e327be1,unique-1257,train
FOR AIIC SUBMISSION/Inventory_Photos/Laboratory_Science_Supplies/L003_beakers 250ml/L003_BEAKERS 250ML_L003_39.JPG,L003,0724cc62a16d18cb06ac5fbfb601cab917f32995e87cee068a4fdb65f7ad1944,unique-1258,train
FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E026_Jumper Wire M-M/IMG_2247.jpeg,E026,777026cf6465d775f6f85e573ddd71c2773da5be7a80ac255323808da0c18c46,dup-0048,test
FOR AIIC SUBMISSION/Inventory_Photos/Laboratory_Science_Supplies/L003_beakers 250ml/L003_BEAKERS 250ML_L003_58.JPG,L003,5e681a0805fffeb818480345feb03e3ac316e00ba885753071282347b96cc8b6,unique-1260,train
FOR AIIC SUBMISSION/Inventory_Photos/Laboratory_Science_Supplies/L003_beakers 250ml/L003_BEAKERS 250ML_L003_36.JPG,L003,3614db2816a2bfa43f073b7653e6787c5801efa01318c255405e4f9c7ddedf71,unique-1261,train
FOR AIIC SUBMISSION/Inventory_Photos/Laboratory_Science_Supplies/L003_beakers 250ml/L003_BEAKERS 250ML_L003_34.JPG,L003,c6b65eb7f0d3f1200a6eeead1506af7505344200140e907c8917c19e7dc6b5ec,unique-1262,train
FOR AIIC SUBMISSION/Inventory_Photos/Laboratory_Science_Supplies/L003_beakers 250ml/L003_BEAKERS 250ML_L003_04.JPG,L003,bd91f32737cf0c37d8d9480c5ec731eafb804554dbf61563b28bfe04d8794fbb,unique-1263,train
FOR AIIC SUBMISSION/Inventory_Photos/Laboratory_Science_Supplies/L003_beakers 250ml/L003_BEAKERS 250ML_L003_35.JPG,L003,d231acecacd44d0fb1060c3470ceb5094474c5b7c140d99f9d790ec0f6bbd003,unique-1264,train
FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E025_Resistor 220Ω/WhatsApp Image 2026-08-12 at 10.37.43 AM (1).jpeg,E025,e90d6b96a9e5b482de57bdb7ba6c5845b7894cbd32b319daafe3162aa0fa7823,unique-1265,train
FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E022_Rocker Switch 6pin/IMG_6235.HEIC,E022,1ac4a4ccd3ad4e592e7c402ca70f2327d578771ab509650bcb52ac41b5cabcb1,unique-1266,train
FOR AIIC SUBMISSION/Inventory_Photos/Laboratory_Science_Supplies/L006_conical flask 5000ml/L006_CONICAL FLASK 5000ML_L006_07.JPG,L006,dc306d58689123dffc4f4ea4756718253254b6818b3fb244da93600d311da9f9,unique-1267,test
FOR AIIC SUBMISSION/Inventory_Photos/Laboratory_Science_Supplies/L003_beakers 250ml/L003_BEAKERS 250ML_L003_32.JPG,L003,57f2e05f36aaec78ed8c73000b1291cc505fa35029a215fc423f039cee324a36,unique-1268,train
FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E027_Jumper Wire M-F/IMG_6202.HEIC,E027,4f2e40d09aa12325ef10feda46460b55a9a7c0d8e526e946dbf59ca8cdfa7d32,unique-1269,test
FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E022_Rocker Switch 6pin/IMG_6161.HEIC,E022,9572ded26eb7e0b8b22e24b1239a08826b9d21f7eff84fe300f3c91570bda046,unique-1270,train
FOR AIIC SUBMISSION/Inventory_Photos/Laboratory_Science_Supplies/L003_beakers 250ml/L003_BEAKERS 250ML_L003_15.JPG,L003,5a18d60085a99a2186404407926ad8f80ac5c652bb570398251fb229107f325f,unique-1271,train
FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E022_Rocker Switch 6pin/IMG_6160.HEIC,E022,d63972e29bd55d6d246c5f0abc194895d2297efde2446fbaa4ac758ad0bd1ad1,unique-1272,test
FOR AIIC SUBMISSION/Inventory_Photos/Laboratory_Science_Supplies/L003_beakers 250ml/L003_BEAKERS 250ML_L003_08.JPG,L003,7c1cd02504facbf3a617e3453da0106d95241bc859af3112b5eaf7abee369d9e,unique-1273,train
FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E016_CR2032 battery holder/WhatsApp Image 2026-08-11 at 6.05.24 PM.jpeg,E016,2224134def935f3e07e36cb92e580a01b29f8da6b3002b7388075b61fc674513,unique-1274,validation
FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E027_Jumper Wire M-F/WhatsApp Image 2026-08-11 at 6.07.08 PM (1).jpeg,E027,16420dd05ba8e1b19f7e07c88d089c568ea93d713ce8795c45bc54eb49727310,unique-1275,train
FOR AIIC SUBMISSION/Inventory_Photos/Laboratory_Science_Supplies/L003_beakers 250ml/L003_BEAKERS 250ML_L003_09.JPG,L003,677edb8187aed48a07db417a5cee71d6147d479a4b3a99cb334e1153e6250ec0,unique-1276,train
FOR AIIC SUBMISSION/Inventory_Photos/Laboratory_Science_Supplies/L003_beakers 250ml/L003_BEAKERS 250ML_L003_17.JPG,L003,4971c6643e6a73c651b9598ef43a077937239a888bc88e076dbc25bc2d54628f,unique-1277,train
FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E027_Jumper Wire M-F/IMG_2241.jpeg,E027,13a66fb46cec439c004416e85395eba8cab2e01d833a212d5b3d370d737e979c,dup-0004,train
FOR AIIC SUBMISSION/Inventory_Photos/Laboratory_Science_Supplies/L003_beakers 250ml/L003_BEAKERS 250ML_L003_16.JPG,L003,417022f0857780acb252edb4d4e527f816ad691b5192ab50b139979c469c18e6,unique-1279,train
FOR AIIC SUBMISSION/Inventory_Photos/Laboratory_Science_Supplies/L003_beakers 250ml/L003_BEAKERS 250ML_L003_29.JPG,L003,740d27a886d8aacd68c5f8ea5fac72affc39fa0d4cae9b0d445b301571a1081a,unique-1280,train
FOR AIIC SUBMISSION/Inventory_Photos/Laboratory_Science_Supplies/L003_beakers 250ml/L003_BEAKERS 250ML_L003_51.JPG,L003,7661802f5dcc798b3295e5e472ebb65a5578b078ca70a78f2d6492b4932bb0bc,unique-1281,train
FOR AIIC SUBMISSION/Inventory_Photos/Laboratory_Science_Supplies/L003_beakers 250ml/L003_BEAKERS 250ML_L003_30.JPG,L003,67627f34713d6eef9a91a2d85bd873069ef1f11cf55f88007bc84b9626d03055,unique-1282,train
FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E012_Infrared (IR) Proximity Sensor module/WhatsApp Image 2026-08-11 at 6.03.15 PM.jpeg,E012,095c1dd46ceb12379b6b999da10658658a83a6738c3b26368faed73b4b779c61,unique-1283,train
FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E012_Infrared (IR) Proximity Sensor module/WhatsApp Image 2026-08-11 at 6.03.12 PM.jpeg,E012,ffaa2407d5c739700a5758403feb7de36a877649088d9aed51fa2fc5a334396c,unique-1284,test
FOR AIIC SUBMISSION/Inventory_Photos/Laboratory_Science_Supplies/L003_beakers 250ml/L003_BEAKERS 250ML_L003_28.JPG,L003,ae3726a451b24eecb819fd36302a3ec668f4c6970498441ce19ce698381cd145,unique-1285,train
FOR AIIC SUBMISSION/Inventory_Photos/Laboratory_Science_Supplies/L003_beakers 250ml/L003_BEAKERS 250ML_L003_23.JPG,L003,b560e2c00a577eabdcefef2aa4aa14eaa762313e451cdf483133fc37c9cf74b2,unique-1286,train
FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E016_CR2032 battery holder/IMG_2322.JPG,E016,8ec20680debbde5303a152778a92427188a2bf9131b6090d6640fb4503d11b2a,dup-0049,validation
FOR AIIC SUBMISSION/Inventory_Photos/Laboratory_Science_Supplies/L006_conical flask 5000ml/L006_CONICAL FLASK 5000ML_L006_09.JPG,L006,51edd3bfd93676b029b2b45e7e3fd0ebbff5f2cf0b92b03e4277b12c24435bf6,unique-1288,train
FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E012_Infrared (IR) Proximity Sensor module/WhatsApp Image 2026-08-11 at 6.03.10 PM.jpeg,E012,6c8081cbc37a0fc267d1f66bc99978b80142f23bd3e9b7e4173d9bdc95e226c8,unique-1289,train
FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E016_CR2032 battery holder/WhatsApp Image 2026-08-11 at 6.05.24 PM (1).jpeg,E016,bcb3f99a5c973b591fbebe5a5a347dfe757ce34e753bc47494833d0924b7fcc0,unique-1290,train
FOR AIIC SUBMISSION/Inventory_Photos/Laboratory_Science_Supplies/L003_beakers 250ml/L003_BEAKERS 250ML_L003_26.JPG,L003,a13b1d8fa9cc1d85992ea39a5fb41ad5357f3383cf1b405bb3635819c7651dde,unique-1291,train
FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E016_CR2032 battery holder/IMG_2320.jpeg,E016,3e22f2d3b9875c6766d54fbe847240716cf2844adafdc6b0a8633a1e41b9e8c8,dup-0050,validation
FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E016_CR2032 battery holder/IMG_2322.jpeg,E016,8ec20680debbde5303a152778a92427188a2bf9131b6090d6640fb4503d11b2a,dup-0049,validation
FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E027_Jumper Wire M-F/IMG_2244.jpeg,E027,d4bdd58aba868653e1236f36a99581f34229514769b276eb56f82afb98f6ef37,dup-0005,train
FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E012_Infrared (IR) Proximity Sensor module/WhatsApp Image 2026-08-11 at 6.03.10 PM (2).jpeg,E012,dee01e15437d29fc13e81c729a8902fd97e684f3db3f1e98e8aa92556440611c,unique-1295,train
FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E012_Infrared (IR) Proximity Sensor module/WhatsApp Image 2026-08-11 at 6.03.15 PM (1).jpeg,E012,5abd513467934c140fd5c4c2059868ded4fa468d8e94b174371ea1e21d340252,unique-1296,train
FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E022_Rocker Switch 6pin/WhatsApp Image 2026-08-11 at 6.03.28 PM (1).jpeg,E022,3fd42d8db30ad8c174a4f5c7e663aa0067d2fbeba5eddcdf9662dd9298d89585,unique-1297,validation
FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E016_CR2032 battery holder/IMG_2320.JPG,E016,3e22f2d3b9875c6766d54fbe847240716cf2844adafdc6b0a8633a1e41b9e8c8,dup-0050,validation
FOR AIIC SUBMISSION/Inventory_Photos/Laboratory_Science_Supplies/L003_beakers 250ml/L003_BEAKERS 250ML_L003_20.JPG,L003,74397a70c9c13eeff7b6d6f6788331dd54a7dbf880ab2ef991027d94eadb3752,unique-1299,train
FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E012_Infrared (IR) Proximity Sensor module/WhatsApp Image 2026-08-11 at 6.03.14 PM.jpeg,E012,5c086447919e971106f79c57cc3a82f400681ab5d74d01c1258ad19076cb2d64,unique-1300,train
FOR AIIC SUBMISSION/Inventory_Photos/Laboratory_Science_Supplies/L003_beakers 250ml/L003_BEAKERS 250ML_L003_07.JPG,L003,a66ff5cb5a5385e4a291b6ba778dbe4b2cdb068fa6f87ba51acbdeb0f4b13e2e,unique-1301,test
FOR AIIC SUBMISSION/Inventory_Photos/Laboratory_Science_Supplies/L003_beakers 250ml/L003_BEAKERS 250ML_L003_45.JPG,L003,8ae1ef779eadfc67ef4ebeb2d676cd343520f350c4244e128e902067cbf918d3,unique-1302,train
FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E012_Infrared (IR) Proximity Sensor module/WhatsApp Image 2026-08-11 at 6.03.13 PM (2).jpeg,E012,309e9e2e8fe3bc5c03688b2b2205248084b4a1dfe4921416e8b8d44a56c315bd,unique-1303,train
FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E012_Infrared (IR) Proximity Sensor module/WhatsApp Image 2026-08-11 at 6.03.15 PM (2).jpeg,E012,a17cd9907299d39c2e2388350bed54205e0459385b92e05436f8b3e74a1b41d8,unique-1304,test
FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E012_Infrared (IR) Proximity Sensor module/WhatsApp Image 2026-08-11 at 6.03.11 PM.jpeg,E012,fcaeeb153a60f25fac1d5bc5475edd9bc3adf1a4569622e765764ad65a77057f,unique-1305,train
FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E012_Infrared (IR) Proximity Sensor module/WhatsApp Image 2026-08-11 at 6.03.10 PM (3).jpeg,E012,5266c622cf831c5481b1d1e1b7e6839951a91d313f2bda17e96e7f49cd848624,unique-1306,validation
FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E022_Rocker Switch 6pin/IMG_6164.HEIC,E022,1f9a347374fbe933237f133c9d7cab06b992adbe8ebf73d13b26d40bdd5d5664,unique-1307,train
FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E019_LED Blue/WhatsApp Image 2026-08-12 at 10.37.47 AM.jpeg,E019,29d9d5b74cba76e76fe7143e18e0286a27dee98ebba39363b781646b89f56406,unique-1308,train
FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E016_CR2032 battery holder/IMG_6175.HEIC,E016,848e0f76e70a70bad60c21d66466e0ded488e492f352eaa859a84d0f7a41b812,unique-1309,test
FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E016_CR2032 battery holder/IMG_2245.jpeg,E016,bb61a58573af28a2b31a786a335bb1383823d2b91334ccddfe08e21bbfa375c2,dup-0014,validation
FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E012_Infrared (IR) Proximity Sensor module/WhatsApp Image 2026-08-11 at 6.03.14 PM (1).jpeg,E012,688bbc962a2d3438494eeaea1de21a373d3d975c81866551c1c142e9695f897f,unique-1311,train
FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E012_Infrared (IR) Proximity Sensor module/WhatsApp Image 2026-08-11 at 6.03.12 PM (2).jpeg,E012,2b7c8f2ebfb7044120e6cc016007e057ebda0407f4c43cfa866b46c39c026b32,unique-1312,validation
FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E012_Infrared (IR) Proximity Sensor module/WhatsApp Image 2026-08-11 at 6.03.13 PM.jpeg,E012,5e547789d9f4c518523f8b172f17f81065348e7d9d312f82f4aa9f22889a4a6f,unique-1313,train
FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E019_LED Blue/WhatsApp Image 2026-08-11 at 6.07.00 PM (2).jpeg,E019,7396eb2662ee04e87a65a115a5cd247c742645364ba725ba8c1ec1936b7c9061,dup-0051,train
FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E022_Rocker Switch 6pin/IMG_6162.HEIC,E022,10ac7a82809df28a5ab37668be33d3c7be6612a572af8d06606de48334753417,unique-1315,train
FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E016_CR2032 battery holder/IMG_6176.HEIC,E016,bd47a82ec0b1e7ff92b449bf42aa0fd7a0ae2a53198233866f8ec77deac2ed5c,unique-1316,train
FOR AIIC SUBMISSION/Inventory_Photos/Laboratory_Science_Supplies/L003_beakers 250ml/L003_BEAKERS 250ML_L003_40.JPG,L003,cab1aecf57224aa71667a6ec349960f7de0dedad752d72c82cbda8c5a3fb8474,unique-1317,train
FOR AIIC SUBMISSION/Inventory_Photos/Laboratory_Science_Supplies/L003_beakers 250ml/L003_BEAKERS 250ML_L003_43.JPG,L003,b46a764900446d22f5198d630769322e845b1a71ef3355edee1076cdb0f3f511,unique-1318,train
FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E012_Infrared (IR) Proximity Sensor module/WhatsApp Image 2026-08-11 at 6.03.12 PM (1).jpeg,E012,78f244a34775cad5354102194fb45dd4b012ee7ee1b9d28c8183394f78568048,unique-1319,train
FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E012_Infrared (IR) Proximity Sensor module/IMG_6052.HEIC,E012,f9b9fbb793bb7e34145a8d837405319a47b57cfa20282aa221b460e0986156c0,unique-1320,train
FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E012_Infrared (IR) Proximity Sensor module/WhatsApp Image 2026-08-11 at 6.03.11 PM (1).jpeg,E012,9bcb77b74b9384fbc0737a2626f5ba4b14a18f15efadb22c75d50665b357d14d,unique-1321,train
FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E016_CR2032 battery holder/IMG_2321.jpeg,E016,9501777b5a3999ad59b30c486e6f911dccd850429f5381a2bfaa4ef762f380da,dup-0052,train
FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E016_CR2032 battery holder/IMG_2321.JPG,E016,9501777b5a3999ad59b30c486e6f911dccd850429f5381a2bfaa4ef762f380da,dup-0052,train
FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E019_LED Blue/WhatsApp Image 2026-08-11 at 6.06.59 PM.jpeg,E019,d22ccb9c8950d5ac21716df8fa5909e2ce7082a7b10cbfd0f5eab6232493a648,dup-0053,validation
FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E016_CR2032 battery holder/IMG_6174.HEIC,E016,b0deb2163334e90f4d565018ee24365fdc82a5bec0492911bb89aa56b5241bc5,unique-1325,train
FOR AIIC SUBMISSION/Inventory_Photos/Laboratory_Science_Supplies/L003_beakers 250ml/L003_BEAKERS 250ML_L003_01.JPG,L003,845c535ce834918b2471fe936a708abdf9856428f589caf4eaa5d646afd9361c,unique-1326,validation
FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E016_CR2032 battery holder/IMG_2319.JPG,E016,2cb32aedc11b4e329d2ba4a4a745b05fe33b3cf80faead031f33e835032a76d7,unique-1327,train
FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E012_Infrared (IR) Proximity Sensor module/IMG_2283.jpeg,E012,c309344d3433000c0cd4ecbd65515dc7bc56a817911783c2fd303d3c1b9abcf2,dup-0054,test
FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E012_Infrared (IR) Proximity Sensor module/IMG_2283.JPG,E012,c309344d3433000c0cd4ecbd65515dc7bc56a817911783c2fd303d3c1b9abcf2,dup-0054,test
FOR AIIC SUBMISSION/Inventory_Photos/Laboratory_Science_Supplies/L003_beakers 250ml/L003_BEAKERS 250ML_L003_24.JPG,L003,4015e0d6c6b775923ac5de5f76214fe3de84d83cb01159c58048c58a502a8ada,unique-1330,train
FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E012_Infrared (IR) Proximity Sensor module/IMG_6054.HEIC,E012,4eed80cdcb89a6b72314d3cbe933e3c332300da4e1b23ddf1ee11431a6944006,unique-1331,train
FOR AIIC SUBMISSION/Inventory_Photos/Laboratory_Science_Supplies/L003_beakers 250ml/L003_BEAKERS 250ML_L003_10.JPG,L003,f36dfe412ebeb96159f9e06ba9a4ea42a630b31f89f248de73e18c11fe0a219d,unique-1332,train
FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E019_LED Blue/WhatsApp Image 2026-08-12 at 10.37.46 AM (1).jpeg,E019,679f8a9f70eae84972e2af8ca5f6a7a4ca2bf94dd885e7943d36ee8b237ee412,unique-1333,train
FOR AIIC SUBMISSION/Inventory_Photos/Laboratory_Science_Supplies/L003_beakers 250ml/L003_BEAKERS 250ML_L003_11.JPG,L003,16f3c4fcfa66ae436f63f45c21c77abc05b66ee5edd564bc51b2e89da82bc594,unique-1334,train
FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E011_DHT11 Temperature and humidity/WhatsApp Image 2026-08-11 at 6.05.15 PM.jpeg,E011,c96a5b4db7c625913a11d9d433a20b24c4c90c8df5951cd48a0ef8f69a556fba,dup-0055,train
FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E012_Infrared (IR) Proximity Sensor module/IMG_6051.HEIC,E012,b303fe781fbde50cfa499e3cbac26b6182647adf8da3d0f9b31e262b826e3363,unique-1336,validation
FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E019_LED Blue/WhatsApp Image 2026-08-11 at 6.06.59 PM (1).jpeg,E019,3a412714660c3a6e3595a8f144dc4a0d73975f96ffbfce543e905bb1f6255740,dup-0056,train
FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E011_DHT11 Temperature and humidity/WhatsApp Image 2026-08-11 at 6.05.14 PM (2).jpeg,E011,a45c0881ef0ea8210cb75b0eca41508a5a247439cf5aa65c754d9121f218e51c,unique-1338,validation
FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E019_LED Blue/IMG_2313.jpeg,E019,2ffca293bd960075247237387e493517bfecddb45953a8f2c4a7d1ae7dee9825,dup-0015,train
FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E012_Infrared (IR) Proximity Sensor module/IMG_6053.HEIC,E012,3121e58d11afc2a24c4db625bf641c6ce3fdfc3353e77dbabd6ec6b9dc9becad,unique-1340,test
FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E019_LED Blue/IMG_2244.jpeg,E019,d4bdd58aba868653e1236f36a99581f34229514769b276eb56f82afb98f6ef37,dup-0005,train
FOR AIIC SUBMISSION/Inventory_Photos/Laboratory_Science_Supplies/L003_beakers 250ml/L003_BEAKERS 250ML_L003_02.JPG,L003,e3cddf80a50f6da6d0561d73367b817ff16463d97f35d0b8c0e75508f676f995,unique-1342,train
FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E019_LED Blue/WhatsApp Image 2026-08-11 at 6.07.00 PM (1).jpeg,E019,3fd275e6b13916a98336b4a31459e14d44a045dd903861d368dceba63b46bb74,dup-0053,validation
FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E011_DHT11 Temperature and humidity/WhatsApp Image 2026-08-11 at 6.05.17 PM (1).jpeg,E011,c171c1900d6bcdfda36ac7c4361f12567da9233d515afb340b101b104acd5f72,unique-1344,train
FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E011_DHT11 Temperature and humidity/WhatsApp Image 2026-08-11 at 6.05.14 PM (1).jpeg,E011,623ebafa395e4cbeee23cfc186270911f78ba5e353d0a9652bf35f8188d0bec4,dup-0057,train
FOR AIIC SUBMISSION/Inventory_Photos/Laboratory_Science_Supplies/L003_beakers 250ml/L003_BEAKERS 250ML_L003_47.JPG,L003,c953889781862ab0806339bd9a0d1b3bdb1145174e8bfdfd60148016af095ac0,unique-1346,train
FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E011_DHT11 Temperature and humidity/IMG_2357.jpeg,E011,3c5dbbb90986225fc0c3eb47f65588214636a7e7121729520a93b2129741b690,dup-0058,train
FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E011_DHT11 Temperature and humidity/IMG_2357.JPG,E011,3c5dbbb90986225fc0c3eb47f65588214636a7e7121729520a93b2129741b690,dup-0058,train
FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E011_DHT11 Temperature and humidity/WhatsApp Image 2026-08-11 at 6.05.17 PM (2).jpeg,E011,9054cf292195be7b5afad13d9aa48e097e38d3cce409451ccf06e51d15237e16,unique-1349,train
FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E012_Infrared (IR) Proximity Sensor module/IMG_6049.HEIC,E012,629577850acb10a6959509c9f3cbbcdb8f004d9929f31b67744fce5d3f85a2da,unique-1350,test
FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E011_DHT11 Temperature and humidity/WhatsApp Image 2026-08-11 at 6.05.16 PM (2).jpeg,E011,20283237e98270e30c30ee24e68f69a1ff75b8795ce64cd33581f24ccb8fd68c,unique-1351,test
FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E016_CR2032 battery holder/IMG_6173.HEIC,E016,e3bfd82fb9901e7cdbf2111a0287017660ed65a75c4a8f3fe3a7610d72fec7c4,unique-1352,train
FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E018_LED Red/WhatsApp Image 2026-08-11 at 6.06.59 PM (1).jpeg,E018,3a412714660c3a6e3595a8f144dc4a0d73975f96ffbfce543e905bb1f6255740,dup-0056,train
FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E011_DHT11 Temperature and humidity/WhatsApp Image 2026-08-11 at 6.05.15 PM (1).jpeg,E011,a9559a29a61f3c448a0669c3fd1d29d283f3bff04d6d86e02b03d742ed1c7cd6,unique-1354,train
FOR AIIC SUBMISSION/Inventory_Photos/Laboratory_Science_Supplies/L003_beakers 250ml/L003_BEAKERS 250ML_L003_27.JPG,L003,c874b5037e8c4378c635a4552a993d8976e5896ad26b6b9de12d51f30176ad6c,unique-1355,train
FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E011_DHT11 Temperature and humidity/WhatsApp Image 2026-08-11 at 6.05.17 PM.jpeg,E011,b73a2835d7df1057d93dedab9fd7ce1c0ccc90fc52dfd3bd4e8fcec15165b120,dup-0055,train
FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E018_LED Red/WhatsApp Image 2026-08-11 at 6.07.00 PM.jpeg,E018,7396eb2662ee04e87a65a115a5cd247c742645364ba725ba8c1ec1936b7c9061,dup-0051,train
FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E019_LED Blue/IMG_2254.JPG,E019,877bebd5aafd6a99e9f9f2dd08ce4dab002f6e99c1d501b3506a742bc9b3fba5,unique-1358,test
FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E019_LED Blue/IMG_6199.HEIC,E019,cfc1ae14985d7d45d76092a490ad06807a3078594803d8b925a4964392f84d6f,unique-1359,train
FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E011_DHT11 Temperature and humidity/WhatsApp Image 2026-08-11 at 6.05.16 PM.jpeg,E011,fa21097fbbfeb20e47f6b3bc665fae3e0e55e09e17682b420b3b55588c329bb6,dup-0057,train
FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E018_LED Red/IMG_2313.jpeg,E018,2ffca293bd960075247237387e493517bfecddb45953a8f2c4a7d1ae7dee9825,dup-0015,train
FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E019_LED Blue/WhatsApp Image 2026-08-12 at 10.37.46 AM.jpeg,E019,56b6c88c72d580d5fefdf2fe2bf470b6af76433a8068095aaae8965975dac0cd,unique-1362,train
FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E018_LED Red/WhatsApp Image 2026-08-12 at 10.37.47 AM (1).jpeg,E018,0f98ba51c9420982f3c02f891384c95eac75a338a7ab0db600122b7bf6ac1faf,unique-1363,validation
